Geography,Cases,Rate per 100000
"Wright County, MO","26","144.5"
"St. Louis City, MO","4,581","1294.7"
"Beaverhead County, MT","22","247.7"
"Big Horn County, MT","144","1132.9"
"Blaine County, MT","24","367.8"
"Broadwater County, MT","6","132.7"
"Carbon County, MT","15","154.7"
"Carter County, MT","0","0.0"
"Cascade County, MT","328","402.6"
"Chouteau County, MT","2","37.7"
"Custer County, MT","18","162.4"
"Daniels County, MT","0","0.0"
"Dawson County, MT","8","93.1"
"Deer Lodge County, MT","14","159.0"
"Fallon County, MT","7","268.3"
"Fergus County, MT","8","70.9"
"Flathead County, MT","194","228.5"
"Gallatin County, MT","184","217.6"
"Garfield County, MT","2","167.1"
"Glacier County, MT","167","1247.9"
"Golden Valley County, MT","0","0.0"
"Granite County, MT","0","0.0"
"Hill County, MT","70","427.7"
"Jefferson County, MT","12","110.8"
"Judith Basin County, MT","0","0.0"
"Lake County, MT","132","468.6"
"Lewis And Clark County, MT","150","254.1"
"Liberty County, MT","0","0.0"
"Lincoln County, MT","42","225.9"
"Mccone County, MT","2","116.1"
"Madison County, MT","0","0.0"
"Meagher County, MT","1","52.1"
"Mineral County, MT","1","25.3"
"Missoula County, MT","248","238.1"
"Musselshell County, MT","1","22.5"
"Park County, MT","12","75.8"
"Petroleum County, MT","0","0.0"
"Phillips County, MT","1","25.5"
"Pondera County, MT","10","168.2"
"Powder River County, MT","5","288.2"
"Powell County, MT","13","183.2"
"Prairie County, MT","0","0.0"
"Ravalli County, MT","54","135.6"
"Richland County, MT","18","199.4"
"Roosevelt County, MT","84","821.0"
"Rosebud County, MT","91","999.5"
"Sanders County, MT","9","82.6"
"Sheridan County, MT","4","118.9"
"Silver Bow County, MT","95","290.7"
"Stillwater County, MT","9","106.0"
"Sweet Grass County, MT","6","164.7"
"Teton County, MT","7","114.5"
"Toole County, MT","7","136.9"
"Treasure County, MT","0","0.0"
"Valley County, MT","7","101.9"
"Wheatland County, MT","1","50.7"
"Wibaux County, MT","1","112.0"
"Yellowstone County, MT","414","299.4"
"Adams County, NE","69","209.5"
"Antelope County, NE","3","44.4"
"Arthur County, NE","0","0.0"
"Banner County, NE","0","0.0"
"Blaine County, NE","0","0.0"
"Boone County, NE","1","18.0"
"Box Butte County, NE","9","80.9"
"Boyd County, NE","1","46.6"
"Brown County, NE","3","91.3"
"Buffalo County, NE","124","278.5"
"Burt County, NE","9","126.6"
"Butler County, NE","2","23.9"
"Cass County, NE","20","78.6"
"Cedar County, NE","2","23.0"
"Chase County, NE","0","0.0"
"Cherry County, NE","2","34.6"
"Cheyenne County, NE","6","61.8"
"Clay County, NE","5","78.3"
"Colfax County, NE","19","191.1"
"Cuming County, NE","0","0.0"
"Custer County, NE","4","36.6"
"Dakota County, NE","50","248.6"
"Dawes County, NE","30","344.9"
"Dawson County, NE","65","262.1"
"Deuel County, NE","1","53.3"
"Dixon County, NE","7","114.0"
"Dodge County, NE","60","167.2"
"Douglas County, NE","2,826","574.2"
"Dundy County, NE","0","0.0"
"Fillmore County, NE","8","131.3"
"Franklin County, NE","0","0.0"
"Frontier County, NE","3","111.8"
"Furnas County, NE","0","0.0"
"Gage County, NE","16","69.4"
"Garden County, NE","2","103.0"
"Garfield County, NE","0","0.0"
"Gosper County, NE","0","0.0"
"Grant County, NE","1","157.5"
"Greeley County, NE","3","124.9"
"Hall County, NE","129","234.9"
"Hamilton County, NE","4","43.1"
"Harlan County, NE","0","0.0"
"Hayes County, NE","0","0.0"
"Hitchcock County, NE","0","0.0"
"Holt County, NE","9","87.3"
"Hooker County, NE","0","0.0"
"Howard County, NE","3","46.5"
"Jefferson County, NE","1","13.0"
"Johnson County, NE","5","96.3"
"Kearney County, NE","1","15.1"
"Keith County, NE","4","50.1"
"Keya Paha County, NE","1","113.3"
"Kimball County, NE","2","54.0"
"Knox County, NE","6","69.6"
"Lancaster County, NE","1,040","384.8"
"Lincoln County, NE","74","208.5"
"Logan County, NE","0","0.0"
"Loup County, NE","0","0.0"
"Mcpherson County, NE","1","204.1"
"Madison County, NE","71","201.0"
"Merrick County, NE","5","65.2"
"Morrill County, NE","7","140.7"
"Nance County, NE","2","55.2"
"Nemaha County, NE","14","198.5"
"Nuckolls County, NE","0","0.0"
"Otoe County, NE","15","96.6"
"Pawnee County, NE","0","0.0"
"Perkins County, NE","0","0.0"
"Phelps County, NE","4","42.9"
"Pierce County, NE","4","54.5"
"Platte County, NE","38","120.9"
"Polk County, NE","1","19.3"
"Red Willow County, NE","13","119.5"
"Richardson County, NE","5","59.0"
"Rock County, NE","0","0.0"
"Saline County, NE","20","144.9"
"Sarpy County, NE","362","255.5"
"Saunders County, NE","18","89.7"
"Scotts Bluff County, NE","70","193.0"
"Seward County, NE","7","42.1"
"Sheridan County, NE","7","128.2"
"Sherman County, NE","1","33.6"
"Sioux County, NE","1","72.8"
"Stanton County, NE","5","77.6"
"Thayer County, NE","0","0.0"
"Thomas County, NE","0","0.0"
"Thurston County, NE","77","1069.4"
"Valley County, NE","3","70.1"
"Washington County, NE","20","101.2"
"Wayne County, NE","6","62.8"
"Webster County, NE","1","27.9"
"Wheeler County, NE","0","0.0"
"York County, NE","9","63.5"
"Churchill County, NV","69","281.5"
"Clark County, NV","6,592","371.0"
"Douglas County, NV","53","116.1"
"Elko County, NV","37","81.0"
"Esmeralda County, NV","0","0.0"
"Eureka County, NV","2","137.1"
"Humboldt County, NV","42","241.9"
"Lander County, NV","10","200.3"
"Lincoln County, NV","3","68.4"
"Lyon County, NV","78","155.0"
"Mineral County, NV","17","359.1"
"Nye County, NV","72","170.1"
"Pershing County, NV","5","78.6"
"Storey County, NV","10","240.4"
"Washoe County, NV","1,279","321.8"
"White Pine County, NV","17","187.6"
"Carson City, NV","112","203.1"
"Belknap County, NH","70","115.1"
"Carroll County, NH","54","113.7"
"Cheshire County, NH","74","95.7"
"Coos County, NH","40","122.9"
"Grafton County, NH","123","144.1"
"Hillsborough County, NH","826","206.0"
"Merrimack County, NH","209","141.3"
"Rockingham County, NH","337","114.1"
"Strafford County, NH","216","179.0"
"Sullivan County, NH","48","112.6"
"Atlantic County, NJ","881","326.3"
"Bergen County, NJ","783","88.5"
"Burlington County, NJ","971","217.8"
"Camden County, NJ","2,200","426.7"
"Cape May County, NJ","177","181.1"
"Cumberland County, NJ","621","403.4"
"Essex County, NJ","4,682","607.2"
"Gloucester County, NJ","490","174.0"
"Hudson County, NJ","1,885","318.6"
"Hunterdon County, NJ","100","77.2"
"Mercer County, NJ","1,246","343.7"
"Middlesex County, NJ","1,331","171.5"
"Monmouth County, NJ","896","139.8"
"Morris County, NJ","327","67.5"
"Ocean County, NJ","407","72.4"
"Passaic County, NJ","1,187","243.7"
"Salem County, NJ","128","194.2"
"Somerset County, NJ","334","105.2"
"Sussex County, NJ","70","46.3"
"Union County, NJ","1,377","264.9"
"Warren County, NJ","101","92.2"
"Bernalillo County, NM","4,195","678.6"
"Catron County, NM","1","29.4"
"Chaves County, NM","321","523.3"
"Cibola County, NM","153","567.8"
"Colfax County, NM","57","428.4"
"Curry County, NM","318","701.5"
"De Baca County, NM","3","159.2"
"Doña Ana County, NM","587","302.4"
"Eddy County, NM","186","366.4"
"Grant County, NM","103","348.6"
"Guadalupe County, NM","36","820.6"
"Harding County, NM","5","683.1"
"Hidalgo County, NM","19","385.6"
"Lea County, NM","387","680.2"
"Lincoln County, NM","24","115.0"
"Los Alamos County, NM","14","74.9"
"Luna County, NM","110","414.4"
"Mckinley County, NM","641","908.3"
"Mora County, NM","16","316.1"
"Otero County, NM","153","246.2"
"Quay County, NM","42","468.0"
"Rio Arriba County, NM","216","529.6"
"Roosevelt County, NM","128","679.8"
"Sandoval County, NM","321","286.5"
"San Juan County, NM","667","548.0"
"San Miguel County, NM","178","619.0"
"Santa Fe County, NM","470","332.3"
"Sierra County, NM","19","151.3"
"Socorro County, NM","37","203.1"
"Taos County, NM","105","334.4"
"Torrance County, NM","39","232.9"
"Union County, NM","1","27.0"
"Valencia County, NM","268","384.0"
"Albany County, NY","982","329.0"
"Allegany County, NY","65","131.6"
"Bronx County, NY","10,494","765.2"
"Broome County, NY","484","247.7"
"Cattaraugus County, NY","85","105.5"
"Cayuga County, NY","163","203.2"
"Chautauqua County, NY","317","236.2"
"Chemung County, NY","258","292.4"
"Chenango County, NY","42","82.4"
"Clinton County, NY","92","112.2"
"Columbia County, NY","98","157.0"
"Cortland County, NY","89","184.0"
"Delaware County, NY","64","138.3"
"Dutchess County, NY","462","158.8"
"Erie County, NY","4,199","458.1"
"Essex County, NY","24","62.8"
"Franklin County, NY","52","103.1"
"Fulton County, NY","81","147.4"
"Genesee County, NY","111","189.7"
"Greene County, NY","69","140.7"
"Hamilton County, NY","1","19.9"
"Herkimer County, NY","103","165.1"
"Jefferson County, NY","408","348.2"
"Kings County, NY","13,915","551.5"
"Lewis County, NY","27","102.6"
"Livingston County, NY","105","165.1"
"Madison County, NY","91","130.5"
"Monroe County, NY","3,624","495.9"
"Montgomery County, NY","79","162.4"
"Nassau County, NY","2,214","163.8"
"New York County, NY","7,997","495.9"
"Niagara County, NY","793","370.3"
"Oneida County, NY","600","260.0"
"Onondaga County, NY","2,337","515.5"
"Ontario County, NY","169","163.7"
"Orange County, NY","605","162.5"
"Orleans County, NY","91","214.1"
"Oswego County, NY","184","151.3"
"Otsego County, NY","123","196.5"
"Putnam County, NY","45","45.4"
"Queens County, NY","8,015","353.9"
"Rensselaer County, NY","356","230.1"
"Richmond County, NY","811","169.4"
"Rockland County, NY","461","155.8"
"St. Lawrence County, NY","174","158.4"
"Saratoga County, NY","247","115.2"
"Schenectady County, NY","437","291.2"
"Schoharie County, NY","26","81.8"
"Schuyler County, NY","19","100.7"
"Seneca County, NY","71","207.8"
"Steuben County, NY","131","135.6"
"Suffolk County, NY","2,826","187.5"
"Sullivan County, NY","213","281.0"
"Tioga County, NY","56","110.8"
"Tompkins County, NY","171","171.0"
"Ulster County, NY","375","206.6"
"Warren County, NY","106","161.6"
"Washington County, NY","103","165.3"
"Wayne County, NY","179","194.9"
"Westchester County, NY","2,133","225.7"
"Wyoming County, NY","33","78.3"
"Yates County, NY","35","143.5"
"Alamance County, NC","409","289.0"
"Alexander County, NC","44","122.0"
"Alleghany County, NC","0","0.0"
"Anson County, NC","107","423.3"
"Ashe County, NC","18","71.2"
"Avery County, NC","4","22.2"
"Beaufort County, NC","188","410.2"
"Bertie County, NC","141","755.5"
"Bladen County, NC","156","481.0"
"Brunswick County, NC","194","205.5"
"Buncombe County, NC","533","239.1"
"Burke County, NC","141","158.8"
"Cabarrus County, NC","428","275.8"
"Caldwell County, NC","149","188.5"
"Camden County, NC","17","185.3"
"Carteret County, NC","134","212.1"
"Caswell County, NC","76","325.1"
"Catawba County, NC","459","299.9"
"Chatham County, NC","76","127.0"
"Cherokee County, NC","19","72.8"
"Chowan County, NC","57","382.0"
"Clay County, NC","8","80.6"
"Cleveland County, NC","370","379.0"
"Columbus County, NC","202","374.1"
"Craven County, NC","600","629.2"
"Cumberland County, NC","2,572","853.2"
"Currituck County, NC","34","145.2"
"Dare County, NC","54","159.6"
"Davidson County, NC","282","182.5"
"Davie County, NC","74","186.0"
"Duplin County, NC","204","392.8"
"Durham County, NC","1,331","533.9"
"Edgecombe County, NC","520","980.9"
"Forsyth County, NC","1,845","542.9"
"Franklin County, NC","159","286.4"
"Gaston County, NC","673","340.5"
"Gates County, NC","45","393.2"
"Graham County, NC","7","87.9"
"Granville County, NC","228","419.7"
"Greene County, NC","82","405.4"
"Guilford County, NC","1,877","412.7"
"Halifax County, NC","437","789.4"
"Harnett County, NC","251","239.1"
"Haywood County, NC","75","133.4"
"Henderson County, NC","184","186.4"
"Hertford County, NC","176","775.0"
"Hoke County, NC","124","302.6"
"Hyde County, NC","10","191.4"
"Iredell County, NC","359","245.3"
"Jackson County, NC","53","145.6"
"Johnston County, NC","364","241.7"
"Jones County, NC","38","384.5"
"Lee County, NC","177","312.2"
"Lenoir County, NC","297","519.4"
"Lincoln County, NC","87","122.4"
"Mcdowell County, NC","53","122.2"
"Macon County, NC","29","89.7"
"Madison County, NC","31","154.6"
"Martin County, NC","160","667.5"
"Mecklenburg County, NC","2,836","340.3"
"Mitchell County, NC","10","64.0"
"Montgomery County, NC","34","124.8"
"Moore County, NC","201","243.1"
"Nash County, NC","502","548.3"
"New Hanover County, NC","837","447.6"
"Northampton County, NC","176","850.4"
"Onslow County, NC","1,254","804.1"
"Orange County, NC","315","257.8"
"Pamlico County, NC","35","281.3"
"Pasquotank County, NC","178","450.5"
"Pender County, NC","146","304.6"
"Perquimans County, NC","25","206.7"
"Person County, NC","102","275.5"
"Pitt County, NC","928","625.1"
"Polk County, NC","20","105.2"
"Randolph County, NC","195","141.1"
"Richmond County, NC","181","395.3"
"Robeson County, NC","816","645.3"
"Rockingham County, NC","233","253.3"
"Rowan County, NC","484","357.2"
"Rutherford County, NC","174","275.9"
"Sampson County, NC","172","274.6"
"Scotland County, NC","164","452.4"
"Stanly County, NC","127","216.6"
"Stokes County, NC","31","67.7"
"Surry County, NC","81","112.5"
"Swain County, NC","47","349.2"
"Transylvania County, NC","33","111.1"
"Tyrrell County, NC","11","267.2"
"Union County, NC","274","159.0"
"Vance County, NC","390","905.4"
"Wake County, NC","3,942","497.0"
"Warren County, NC","108","556.6"
"Washington County, NC","68","523.8"
"Watauga County, NC","30","67.9"
"Wayne County, NC","455","405.0"
"Wilkes County, NC","65","97.8"
"Wilson County, NC","448","591.1"
"Yadkin County, NC","49","130.9"
"Yancey County, NC","16","88.2"
"Adams County, ND","1","43.6"
"Barnes County, ND","18","165.8"
"Benson County, ND","48","698.8"
"Billings County, ND","0","0.0"
"Bottineau County, ND","2","30.8"
"Bowman County, ND","1","34.3"
"Burke County, ND","1","52.8"
"Burleigh County, ND","228","301.1"
"Cass County, ND","357","264.0"
"Cavalier County, ND","3","75.0"
"Dickey County, ND","1","18.5"
"Divide County, ND","1","48.5"
"Dunn County, ND","5","150.8"
"Eddy County, ND","1","40.7"
"Emmons County, ND","1","27.6"
"Foster County, ND","1","28.4"
"Golden Valley County, ND","2","120.8"
"Grand Forks County, ND","254","379.9"
"Grant County, ND","1","40.7"
"Griggs County, ND","1","41.7"
"Hettinger County, ND","11","440.9"
"Kidder County, ND","2","83.6"
"Lamoure County, ND","0","0.0"
"Logan County, ND","0","0.0"
"Mchenry County, ND","8","149.5"
"Mcintosh County, ND","0","0.0"
"Mckenzie County, ND","6","109.1"
"Mclean County, ND","12","141.9"
"Mercer County, ND","8","100.7"
"Morton County, ND","53","207.7"
"Mountrail County, ND","49","768.5"
"Nelson County, ND","5","154.4"
"Oliver County, ND","0","0.0"
"Pembina County, ND","4","51.5"
"Pierce County, ND","1","24.0"
"Ramsey County, ND","33","294.5"
"Ransom County, ND","3","52.5"
"Renville County, ND","3","127.6"
"Richland County, ND","30","179.2"
"Rolette County, ND","120","884.7"
"Sargent County, ND","0","0.0"
"Sheridan County, ND","0","0.0"
"Sioux County, ND","50","1204.8"
"Slope County, ND","0","0.0"
"Stark County, ND","62","280.6"
"Steele County, ND","5","263.9"
"Stutsman County, ND","30","144.9"
"Towner County, ND","2","83.4"
"Traill County, ND","4","49.9"
"Walsh County, ND","13","116.2"
"Ward County, ND","298","536.2"
"Wells County, ND","6","139.2"
"Williams County, ND","75","388.9"
"Adams County, OH","24","85.2"
"Allen County, OH","129","122.7"
"Ashland County, OH","53","97.5"
"Ashtabula County, OH","150","147.5"
"Athens County, OH","245","388.1"
"Auglaize County, OH","28","60.7"
"Belmont County, OH","96","139.7"
"Brown County, OH","44","100.6"
"Butler County, OH","1,022","289.5"
"Carroll County, OH","57","197.4"
"Champaign County, OH","47","119.0"
"Clark County, OH","332","235.6"
"Clermont County, OH","268","140.4"
"Clinton County, OH","119","278.3"
"Columbiana County, OH","116","106.1"
"Coshocton County, OH","37","101.3"
"Crawford County, OH","73","164.4"
"Cuyahoga County, OH","6,573","503.5"
"Darke County, OH","44","84.1"
"Defiance County, OH","34","88.1"
"Delaware County, OH","155","99.4"
"Erie County, OH","276","355.5"
"Fairfield County, OH","198","141.8"
"Fayette County, OH","24","84.9"
"Franklin County, OH","5,135","462.3"
"Fulton County, OH","89","209.7"
"Gallia County, OH","28","90.8"
"Geauga County, OH","30","30.7"
"Greene County, OH","313","198.8"
"Guernsey County, OH","31","76.6"
"Hamilton County, OH","6,114","721.4"
"Hancock County, OH","169","228.9"
"Hardin County, OH","26","82.2"
"Harrison County, OH","8","51.7"
"Henry County, OH","29","99.2"
"Highland County, OH","36","84.7"
"Hocking County, OH","26","90.5"
"Holmes County, OH","9","21.8"
"Huron County, OH","72","119.8"
"Jackson County, OH","30","90.2"
"Jefferson County, OH","117","168.8"
"Knox County, OH","41","70.2"
"Lake County, OH","236","101.3"
"Lawrence County, OH","48","76.4"
"Licking County, OH","237","152.5"
"Logan County, OH","109","236.0"
"Lorain County, OH","531","176.4"
"Lucas County, OH","2,284","491.3"
"Madison County, OH","36","87.3"
"Mahoning County, OH","639","262.6"
"Marion County, OH","142","216.8"
"Medina County, OH","92","54.7"
"Meigs County, OH","29","126.6"
"Mercer County, OH","30","73.5"
"Miami County, OH","178","176.2"
"Monroe County, OH","6","41.9"
"Montgomery County, OH","3,065","566.5"
"Morgan County, OH","14","95.6"
"Morrow County, OH","19","55.4"
"Muskingum County, OH","286","335.0"
"Noble County, OH","9","62.7"
"Ottawa County, OH","46","111.6"
"Paulding County, OH","9","46.8"
"Perry County, OH","54","154.9"
"Pickaway County, OH","38","71.1"
"Pike County, OH","18","64.5"
"Portage County, OH","309","199.4"
"Preble County, OH","48","114.8"
"Putnam County, OH","34","98.2"
"Richland County, OH","304","240.3"
"Ross County, OH","41","54.4"
"Sandusky County, OH","164","268.8"
"Scioto County, OH","62","81.3"
"Seneca County, OH","51","89.6"
"Shelby County, OH","71","145.1"
"Stark County, OH","1,157","305.4"
"Summit County, OH","1,239","227.2"
"Trumbull County, OH","599","279.0"
"Tuscarawas County, OH","130","142.5"
"Union County, OH","25","53.6"
"Van Wert County, OH","18","61.9"
"Vinton County, OH","7","52.3"
"Warren County, OH","198","98.8"
"Washington County, OH","53","85.9"
"Wayne County, OH","133","116.7"
"Williams County, OH","18","46.9"
"Wood County, OH","238","190.5"
"Wyandot County, OH","35","155.4"
"Adair County, OK","67","306.9"
"Alfalfa County, OK","8","143.0"
"Atoka County, OK","22","153.5"
"Beaver County, OK","5","94.5"
"Beckham County, OK","76","391.8"
"Blaine County, OK","23","186.6"
"Bryan County, OK","141","361.8"
"Caddo County, OK","120","404.3"
"Canadian County, OK","177","176.1"
"Carter County, OK","130","276.6"
"Cherokee County, OK","221","490.7"
"Choctaw County, OK","54","358.4"
"Cimarron County, OK","1","37.6"
"Cleveland County, OK","557","240.1"
"Coal County, OK","14","249.7"
"Comanche County, OK","823","743.4"
"Cotton County, OK","10","156.8"
"Craig County, OK","46","305.8"
"Creek County, OK","220","322.7"
"Custer County, OK","122","474.4"
"Delaware County, OK","39","98.1"
"Dewey County, OK","5","114.7"
"Ellis County, OK","5","132.9"
"Garfield County, OK","206","361.4"
"Garvin County, OK","72","266.9"
"Grady County, OK","95","189.9"
"Grant County, OK","6","132.9"
"Greer County, OK","12","209.0"
"Harmon County, OK","8","276.5"
"Harper County, OK","5","150.8"
"Haskell County, OK","28","232.6"
"Hughes County, OK","36","264.3"
"Jackson County, OK","124","476.3"
"Jefferson County, OK","8","127.1"
"Johnston County, OK","22","211.3"
"Kay County, OK","131","286.0"
"Kingfisher County, OK","21","148.9"
"Kiowa County, OK","20","209.9"
"Latimer County, OK","27","258.0"
"Le Flore County, OK","129","262.2"
"Lincoln County, OK","83","257.7"
"Logan County, OK","156","435.5"
"Love County, OK","21","232.7"
"Mcclain County, OK","57","184.4"
"Mccurtain County, OK","147","439.2"
"Mcintosh County, OK","71","365.6"
"Major County, OK","7","97.3"
"Marshall County, OK","19","129.9"
"Mayes County, OK","97","246.5"
"Murray County, OK","27","213.0"
"Muskogee County, OK","370","525.2"
"Noble County, OK","19","172.5"
"Nowata County, OK","20","187.8"
"Okfuskee County, OK","27","240.9"
"Oklahoma County, OK","3,502","505.5"
"Okmulgee County, OK","184","469.8"
"Osage County, OK","60","133.6"
"Ottawa County, OK","107","326.3"
"Pawnee County, OK","30","181.9"
"Payne County, OK","286","361.8"
"Pittsburg County, OK","125","282.1"
"Pontotoc County, OK","179","501.1"
"Pottawatomie County, OK","229","336.4"
"Pushmataha County, OK","20","174.2"
"Roger Mills County, OK","5","155.2"
"Rogers County, OK","199","244.2"
"Seminole County, OK","114","471.8"
"Sequoyah County, OK","89","218.5"
"Stephens County, OK","86","201.0"
"Texas County, OK","71","353.1"
"Tillman County, OK","39","471.8"
"Tulsa County, OK","2,357","407.9"
"Wagoner County, OK","118","181.4"
"Washington County, OK","131","266.7"
"Washita County, OK","27","235.7"
"Woods County, OK","24","285.9"
"Woodward County, OK","53","278.7"
"Baker County, OR","16","100.0"
"Benton County, OR","130","162.1"
"Clackamas County, OR","720","194.4"
"Clatsop County, OR","93","253.4"
"Columbia County, OR","65","134.8"
"Coos County, OR","105","165.1"
"Crook County, OR","48","213.8"
"Curry County, OR","23","105.6"
"Deschutes County, OR","359","241.4"
"Douglas County, OR","231","222.8"
"Gilliam County, OR","0","0.0"
"Grant County, OR","11","156.9"
"Harney County, OR","3","44.3"
"Hood River County, OR","44","208.3"
"Jackson County, OR","532","271.5"
"Jefferson County, OR","76","381.4"
"Josephine County, OR","168","208.3"
"Klamath County, OR","123","186.2"
"Lake County, OR","15","208.7"
"Lane County, OR","998","294.6"
"Lincoln County, OR","96","210.4"
"Linn County, OR","250","225.2"
"Malheur County, OR","68","220.2"
"Marion County, OR","891","291.8"
"Morrow County, OR","20","174.9"
"Multnomah County, OR","2,872","420.4"
"Polk County, OR","124","170.3"
"Sherman County, OR","2","120.0"
"Tillamook County, OR","32","128.3"
"Umatilla County, OR","192","263.8"
"Union County, OR","42","171.7"
"Wallowa County, OR","4","58.9"
"Wasco County, OR","53","225.1"
"Washington County, OR","997","195.6"
"Wheeler County, OR","0","0.0"
"Yamhill County, OR","174","186.2"
"Adams County, PA","107","106.6"
"Allegheny County, PA","4,193","342.8"
"Armstrong County, PA","96","139.0"
"Beaver County, PA","388","223.2"
"Bedford County, PA","16","32.2"
"Berks County, PA","1,041","260.9"
"Blair County, PA","135","107.1"
"Bradford County, PA","117","190.4"
"Bucks County, PA","660","106.6"
"Butler County, PA","183","100.8"
"Cambria County, PA","219","150.2"
"Cameron County, PA","3","55.8"
"Carbon County, PA","33","53.1"
"Centre County, PA","274","190.3"
"Chester County, PA","795","165.7"
"Clarion County, PA","45","112.2"
"Clearfield County, PA","102","123.2"
"Clinton County, PA","100","268.7"
"Columbia County, PA","112","173.7"
"Crawford County, PA","133","149.4"
"Cumberland County, PA","357","158.4"
"Dauphin County, PA","1,424","559.6"
"Delaware County, PA","1,696","306.4"
"Elk County, PA","24","73.1"
"Erie County, PA","986","353.0"
"Fayette County, PA","232","160.9"
"Forest County, PA","6","85.4"
"Franklin County, PA","276","196.8"
"Fulton County, PA","9","60.9"
"Greene County, PA","40","101.2"
"Huntingdon County, PA","52","114.4"
"Indiana County, PA","138","157.3"
"Jefferson County, PA","45","99.9"
"Juniata County, PA","9","39.0"
"Lackawanna County, PA","289","138.6"
"Lancaster County, PA","806","163.0"
"Lawrence County, PA","220","241.2"
"Lebanon County, PA","244","193.0"
"Lehigh County, PA","1,052","315.9"
"Luzerne County, PA","537","172.7"
"Lycoming County, PA","271","231.1"
"Mckean County, PA","69","157.0"
"Mercer County, PA","342","290.8"
"Mifflin County, PA","60","130.6"
"Monroe County, PA","203","124.7"
"Montgomery County, PA","1,129","145.9"
"Montour County, PA","31","174.1"
"Northampton County, PA","477","164.0"
"Northumberland County, PA","103","112.6"
"Perry County, PA","41","91.4"
"Philadelphia County, PA","17,199","1131.6"
"Pike County, PA","44","77.1"
"Potter County, PA","19","108.9"
"Schuylkill County, PA","139","94.6"
"Snyder County, PA","36","94.4"
"Somerset County, PA","77","98.4"
"Sullivan County, PA","3","48.0"
"Susquehanna County, PA","16","38.7"
"Tioga County, PA","48","117.9"
"Union County, PA","42","96.4"
"Venango County, PA","82","148.9"
"Warren County, PA","26","63.2"
"Washington County, PA","290","141.3"
"Wayne County, PA","37","71.8"
"Westmoreland County, PA","407","112.0"
"Wyoming County, PA","33","118.4"
"York County, PA","1,069","257.8"
"Bristol County, RI","61","118.5"
"Kent County, RI","205","121.0"
"Newport County, RI","141","169.5"
"Providence County, RI","2,573","406.3"
"Washington County, RI","158","124.5"
"Abbeville County, SC","88","346.4"
"Aiken County, SC","711","471.4"
"Allendale County, SC","114","1082.9"
"Anderson County, SC","456","257.2"
"Bamberg County, SC","221","1411.7"
"Barnwell County, SC","126","548.8"
"Beaufort County, SC","646","452.0"
"Berkeley County, SC","416","262.9"
"Calhoun County, SC","38","257.7"
"Charleston County, SC","2,359","693.1"
"Cherokee County, SC","188","349.0"
"Chester County, SC","210","642.5"
"Chesterfield County, SC","164","383.9"
"Clarendon County, SC","263","802.8"
"Colleton County, SC","174","447.0"
"Darlington County, SC","271","404.6"
"Dillon County, SC","283","919.4"
"Dorchester County, SC","560","474.1"
"Edgefield County, SC","79","312.9"
"Fairfield County, SC","107","454.0"
"Florence County, SC","833","634.9"
"Georgetown County, SC","347","579.0"
"Greenville County, SC","1,488","356.0"
"Greenwood County, SC","295","432.1"
"Hampton County, SC","99","472.7"
"Horry County, SC","1,141","474.4"
"Jasper County, SC","143","656.4"
"Kershaw County, SC","247","431.5"
"Lancaster County, SC","258","359.7"
"Laurens County, SC","228","328.5"
"Lee County, SC","141","696.7"
"Lexington County, SC","917","384.5"
"Mccormick County, SC","38","376.3"
"Marion County, SC","314","919.0"
"Marlboro County, SC","147","509.0"
"Newberry County, SC","210","558.3"
"Oconee County, SC","148","211.6"
"Orangeburg County, SC","910","1011.7"
"Pickens County, SC","239","207.9"
"Richland County, SC","3,360","959.7"
"Saluda County, SC","91","482.5"
"Spartanburg County, SC","1,179","435.9"
"Sumter County, SC","958","922.0"
"Union County, SC","142","505.7"
"Williamsburg County, SC","234","667.3"
"York County, SC","758","379.6"
"Aurora County, SD","2","69.5"
"Beadle County, SD","29","186.6"
"Bennett County, SD","16","461.9"
"Bon Homme County, SD","4","56.1"
"Brookings County, SD","76","260.2"
"Brown County, SD","122","348.6"
"Brule County, SD","4","79.0"
"Buffalo County, SD","15","715.3"
"Butte County, SD","4","43.4"
"Campbell County, SD","0","0.0"
"Charles Mix County, SD","65","719.1"
"Clark County, SD","0","0.0"
"Clay County, SD","29","217.6"
"Codington County, SD","73","279.2"
"Corson County, SD","37","904.2"
"Custer County, SD","29","366.6"
"Davison County, SD","55","288.4"
"Day County, SD","7","123.3"
"Deuel County, SD","1","23.4"
"Dewey County, SD","135","2239.2"
"Douglas County, SD","2","64.7"
"Edmunds County, SD","1","25.1"
"Fall River County, SD","9","125.5"
"Faulk County, SD","0","0.0"
"Grant County, SD","3","41.7"
"Gregory County, SD","7","170.3"
"Haakon County, SD","0","0.0"
"Hamlin County, SD","3","54.4"
"Hand County, SD","0","0.0"
"Hanson County, SD","0","0.0"
"Harding County, SD","0","0.0"
"Hughes County, SD","68","405.1"
"Hutchinson County, SD","3","40.9"
"Hyde County, SD","0","0.0"
"Jackson County, SD","8","290.9"
"Jerauld County, SD","1","49.8"
"Jones County, SD","0","0.0"
"Kingsbury County, SD","0","0.0"
"Lake County, SD","16","143.9"
"Lawrence County, SD","69","301.0"
"Lincoln County, SD","8","22.4"
"Lyman County, SD","13","338.0"
"Mccook County, SD","3","52.7"
"Mcpherson County, SD","0","0.0"
