Geography,Cases,Rate per 100000
"Washington County, MO","54","217.8"
"Wayne County, MO","15","111.9"
"Webster County, MO","93","248.1"
"Worth County, MO","0","0.0"
"Wright County, MO","40","219.0"
"St. Louis City, MO","4,042","1280.4"
"Beaverhead County, MT","27","290.3"
"Big Horn County, MT","156","1178.1"
"Blaine County, MT","28","425.7"
"Broadwater County, MT","16","281.2"
"Carbon County, MT","14","134.5"
"Carter County, MT","0","0.0"
"Cascade County, MT","426","517.8"
"Chouteau County, MT","3","52.0"
"Custer County, MT","43","354.3"
"Daniels County, MT","0","0.0"
"Dawson County, MT","13","135.1"
"Deer Lodge County, MT","37","404.9"
"Fallon County, MT","14","438.9"
"Fergus County, MT","17","148.8"
"Flathead County, MT","408","424.3"
"Gallatin County, MT","412","409.0"
"Garfield County, MT","1","76.1"
"Glacier County, MT","147","1077.2"
"Golden Valley County, MT","1","120.9"
"Granite County, MT","5","154.3"
"Hill County, MT","116","700.0"
"Jefferson County, MT","17","146.0"
"Judith Basin County, MT","2","103.8"
"Lake County, MT","142","482.1"
"Lewis And Clark County, MT","232","349.3"
"Liberty County, MT","2","83.1"
"Lincoln County, MT","39","204.7"
"Mccone County, MT","2","118.8"
"Madison County, MT","7","88.4"
"Meagher County, MT","0","0.0"
"Mineral County, MT","5","117.6"
"Missoula County, MT","460","402.9"
"Musselshell County, MT","9","196.4"
"Park County, MT","20","125.2"
"Petroleum County, MT","2","421.1"
"Phillips County, MT","7","167.9"
"Pondera County, MT","7","113.2"
"Powder River County, MT","2","112.8"
"Powell County, MT","16","233.9"
"Prairie County, MT","5","431.0"
"Ravalli County, MT","65","157.1"
"Richland County, MT","59","493.3"
"Roosevelt County, MT","160","1394.2"
"Rosebud County, MT","90","957.7"
"Sanders County, MT","16","141.1"
"Sheridan County, MT","9","244.1"
"Silver Bow County, MT","142","410.1"
"Stillwater County, MT","10","105.4"
"Sweet Grass County, MT","2","55.0"
"Teton County, MT","2","32.8"
"Toole County, MT","8","157.3"
"Treasure County, MT","3","430.4"
"Valley County, MT","3","39.2"
"Wheatland County, MT","2","94.8"
"Wibaux County, MT","1","88.5"
"Yellowstone County, MT","751","478.2"
"Adams County, NE","108","341.9"
"Antelope County, NE","3","46.8"
"Arthur County, NE","1","219.3"
"Banner County, NE","0","0.0"
"Blaine County, NE","1","205.3"
"Boone County, NE","11","207.0"
"Box Butte County, NE","16","141.1"
"Boyd County, NE","1","49.9"
"Brown County, NE","1","33.9"
"Buffalo County, NE","202","413.4"
"Burt County, NE","10","151.9"
"Butler County, NE","10","123.2"
"Cass County, NE","58","227.3"
"Cedar County, NE","7","81.7"
"Chase County, NE","9","227.5"
"Cherry County, NE","15","256.5"
"Cheyenne County, NE","17","167.2"
"Clay County, NE","12","190.2"
"Colfax County, NE","42","399.2"
"Cuming County, NE","14","153.4"
"Custer County, NE","9","83.3"
"Dakota County, NE","69","332.0"
"Dawes County, NE","61","673.7"
"Dawson County, NE","66","276.3"
"Deuel County, NE","0","0.0"
"Dixon County, NE","6","103.5"
"Dodge County, NE","157","427.7"
"Douglas County, NE","3,510","638.1"
"Dundy County, NE","1","55.6"
"Fillmore County, NE","14","249.2"
"Franklin County, NE","6","201.0"
"Frontier County, NE","8","304.9"
"Furnas County, NE","9","185.1"
"Gage County, NE","42","191.8"
"Garden County, NE","2","104.3"
"Garfield County, NE","3","147.9"
"Gosper County, NE","1","50.7"
"Grant County, NE","1","156.0"
"Greeley County, NE","0","0.0"
"Hall County, NE","218","353.4"
"Hamilton County, NE","5","54.4"
"Harlan County, NE","6","173.8"
"Hayes County, NE","1","107.3"
"Hitchcock County, NE","1","34.7"
"Holt County, NE","7","67.9"
"Hooker County, NE","2","273.2"
"Howard County, NE","11","171.6"
"Jefferson County, NE","15","206.5"
"Johnson County, NE","10","193.3"
"Kearney County, NE","6","91.1"
"Keith County, NE","6","74.4"
"Keya Paha County, NE","0","0.0"
"Kimball County, NE","5","135.5"
"Knox County, NE","23","269.2"
"Lancaster County, NE","1,538","501.8"
"Lincoln County, NE","141","395.4"
"Logan County, NE","2","257.4"
"Loup County, NE","0","0.0"
"Mcpherson County, NE","3","631.6"
"Madison County, NE","102","291.1"
"Merrick County, NE","8","102.7"
"Morrill County, NE","10","206.0"
"Nance County, NE","3","83.4"
"Nemaha County, NE","16","227.1"
"Nuckolls County, NE","4","92.4"
"Otoe County, NE","37","231.5"
"Pawnee County, NE","2","75.2"
"Perkins County, NE","0","0.0"
"Phelps County, NE","19","204.4"
"Pierce County, NE","15","208.1"
"Platte County, NE","107","325.8"
"Polk County, NE","6","115.3"
"Red Willow County, NE","19","175.5"
"Richardson County, NE","6","74.1"
"Rock County, NE","1","72.4"
"Saline County, NE","52","364.1"
"Sarpy County, NE","603","343.2"
"Saunders County, NE","46","218.9"
"Scotts Bluff County, NE","148","408.2"
"Seward County, NE","38","222.1"
"Sheridan County, NE","13","249.0"
"Sherman County, NE","4","129.4"
"Sioux County, NE","0","0.0"
"Stanton County, NE","4","67.4"
"Thayer County, NE","9","174.3"
"Thomas County, NE","0","0.0"
"Thurston County, NE","77","1090.0"
"Valley County, NE","1","24.1"
"Washington County, NE","30","148.2"
"Wayne County, NE","22","234.9"
"Webster County, NE","2","55.2"
"Wheeler County, NE","1","133.3"
"York County, NE","47","340.4"
"Churchill County, NV","54","223.1"
"Clark County, NV","10,049","475.2"
"Douglas County, NV","102","213.8"
"Elko County, NV","116","223.4"
"Esmeralda County, NV","2","241.3"
"Eureka County, NV","0","0.0"
"Humboldt County, NV","29","170.4"
"Lander County, NV","15","254.1"
"Lincoln County, NV","5","99.3"
"Lyon County, NV","159","302.4"
"Mineral County, NV","26","580.6"
"Nye County, NV","65","153.0"
"Pershing County, NV","7","105.5"
"Storey County, NV","0","0.0"
"Washoe County, NV","2,033","454.9"
"White Pine County, NV","10","101.9"
"Carson City, NV","250","458.5"
"Belknap County, NH","146","240.8"
"Carroll County, NH","61","129.0"
"Cheshire County, NH","176","231.9"
"Coos County, NH","55","176.2"
"Grafton County, NH","160","179.1"
"Hillsborough County, NH","1,086","267.0"
"Merrimack County, NH","390","263.5"
"Rockingham County, NH","592","196.2"
"Strafford County, NH","364","287.0"
"Sullivan County, NH","65","151.3"
"Atlantic County, NJ","1,272","463.9"
"Bergen County, NJ","1,795","191.3"
"Burlington County, NJ","1,474","327.4"
"Camden County, NJ","2,896","566.8"
"Cape May County, NJ","309","326.2"
"Cumberland County, NJ","1,077","691.0"
"Essex County, NJ","5,555","696.6"
"Gloucester County, NJ","958","328.7"
"Hudson County, NJ","2,684","397.7"
"Hunterdon County, NJ","189","150.6"
"Mercer County, NJ","1,615","434.8"
"Middlesex County, NJ","2,292","272.6"
"Monmouth County, NJ","1,457","231.7"
"Morris County, NJ","761","152.3"
"Ocean County, NJ","961","163.2"
"Passaic County, NJ","2,444","478.4"
"Salem County, NJ","230","358.4"
"Somerset County, NJ","704","211.0"
"Sussex County, NJ","180","125.3"
"Union County, NJ","2,052","369.2"
"Warren County, NJ","234","219.0"
"Bernalillo County, NM","4,851","716.9"
"Catron County, NM","4","115.7"
"Chaves County, NM","396","602.2"
"Cibola County, NM","173","633.0"
"Colfax County, NM","45","362.5"
"Curry County, NM","266","527.8"
"De Baca County, NM","7","382.9"
"Doña Ana County, NM","1,401","653.8"
"Eddy County, NM","266","462.0"
"Grant County, NM","169","590.7"
"Guadalupe County, NM","23","526.2"
"Harding County, NM","0","0.0"
"Hidalgo County, NM","8","180.9"
"Lea County, NM","350","491.7"
"Lincoln County, NM","49","252.3"
"Los Alamos County, NM","28","157.4"
"Luna County, NM","151","615.9"
"Mckinley County, NM","762","993.4"
"Mora County, NM","13","282.9"
"Otero County, NM","293","455.2"
"Quay County, NM","42","496.7"
"Rio Arriba County, NM","180","456.1"
"Roosevelt County, NM","123","643.3"
"Sandoval County, NM","613","439.8"
"San Juan County, NM","869","731.9"
"San Miguel County, NM","188","672.2"
"Santa Fe County, NM","681","458.0"
"Sierra County, NM","38","336.8"
"Socorro County, NM","89","515.8"
"Taos County, NM","100","303.9"
"Torrance County, NM","68","439.1"
"Union County, NM","11","261.8"
"Valencia County, NM","375","495.1"
"Albany County, NY","1,692","546.9"
"Allegany County, NY","94","198.1"
"Bronx County, NY","16,540","1136.4"
"Broome County, NY","645","328.1"
"Cattaraugus County, NY","280","359.3"
"Cayuga County, NY","242","309.1"
"Chautauqua County, NY","499","381.6"
"Chemung County, NY","385","442.2"
"Chenango County, NY","126","258.0"
"Clinton County, NY","336","413.5"
"Columbia County, NY","153","248.7"
"Cortland County, NY","195","402.1"
"Delaware County, NY","153","332.2"
"Dutchess County, NY","907","306.7"
"Erie County, NY","5,063","548.8"
"Essex County, NY","42","109.2"
"Franklin County, NY","118","232.9"
"Fulton County, NY","200","370.4"
"Genesee County, NY","170","288.4"
"Greene County, NY","151","317.1"
"Hamilton County, NY","7","148.6"
"Herkimer County, NY","151","239.3"
"Jefferson County, NY","593","504.1"
"Kings County, NY","18,332","695.3"
"Lewis County, NY","45","166.9"
"Livingston County, NY","113","174.6"
"Madison County, NY","165","229.6"
"Monroe County, NY","4,735","631.7"
"Montgomery County, NY","157","316.3"
"Nassau County, NY","3,551","260.8"
"New York County, NY","13,841","841.6"
"Niagara County, NY","837","393.6"
"Oneida County, NY","804","345.8"
"Onondaga County, NY","2,649","565.5"
"Ontario County, NY","343","313.1"
"Orange County, NY","1,216","322.0"
"Orleans County, NY","157","377.6"
"Oswego County, NY","478","397.8"
"Otsego County, NY","275","453.5"
"Putnam County, NY","168","169.6"
"Queens County, NY","12,471","533.1"
"Rensselaer County, NY","703","438.6"
"Richmond County, NY","1,568","330.4"
"Rockland County, NY","762","233.7"
"St. Lawrence County, NY","334","300.9"
"Saratoga County, NY","523","231.2"
"Schenectady County, NY","789","510.3"
"Schoharie County, NY","122","389.4"
"Schuyler County, NY","38","209.0"
"Seneca County, NY","100","287.1"
"Steuben County, NY","342","350.3"
"Suffolk County, NY","3,964","264.0"
"Sullivan County, NY","246","328.5"
"Tioga County, NY","103","208.3"
"Tompkins County, NY","342","325.9"
"Ulster County, NY","468","259.8"
"Warren County, NY","164","253.5"
"Washington County, NY","145","233.0"
"Wayne County, NY","257","281.0"
"Westchester County, NY","3,381","346.3"
"Wyoming County, NY","118","287.7"
"Yates County, NY","64","255.5"
"Alamance County, NC","1,086","686.1"
"Alexander County, NC","72","192.9"
"Alleghany County, NC","23","212.2"
"Anson County, NC","198","768.7"
"Ashe County, NC","25","92.5"
"Avery County, NC","17","96.1"
"Beaufort County, NC","273","572.9"
"Bertie County, NC","201","995.1"
"Bladen County, NC","191","556.6"
"Brunswick County, NC","355","289.2"
"Buncombe County, NC","1,038","410.0"
"Burke County, NC","304","342.2"
"Cabarrus County, NC","897","455.9"
"Caldwell County, NC","232","285.4"
"Camden County, NC","34","329.8"
"Carteret County, NC","254","368.8"
"Caswell County, NC","119","518.7"
"Catawba County, NC","575","370.8"
"Chatham County, NC","218","307.4"
"Cherokee County, NC","36","132.5"
"Chowan County, NC","99","687.8"
"Clay County, NC","11","102.8"
"Cleveland County, NC","574","592.5"
"Columbus County, NC","335","590.9"
"Craven County, NC","814","786.8"
"Cumberland County, NC","3,868","1194.4"
"Currituck County, NC","87","344.4"
"Dare County, NC","110","308.4"
"Davidson County, NC","744","451.9"
"Davie County, NC","138","330.5"
"Duplin County, NC","254","429.4"
"Durham County, NC","2,760","917.1"
"Edgecombe County, NC","660","1218.8"
"Forsyth County, NC","3,021","818.7"
"Franklin County, NC","345","541.5"
"Gaston County, NC","1,448","678.4"
"Gates County, NC","55","481.1"
"Graham County, NC","20","232.1"
"Granville County, NC","476","811.3"
"Greene County, NC","154","728.7"
"Guilford County, NC","4,781","923.7"
"Halifax County, NC","503","958.9"
"Harnett County, NC","657","512.7"
"Haywood County, NC","150","250.6"
"Henderson County, NC","243","215.7"
"Hertford County, NC","254","1050.3"
"Hoke County, NC","366","694.9"
"Hyde County, NC","25","452.4"
"Iredell County, NC","684","402.7"
"Jackson County, NC","159","385.3"
"Johnston County, NC","795","428.2"
"Jones County, NC","40","399.5"
"Lee County, NC","321","538.0"
"Lenoir County, NC","455","783.1"
"Lincoln County, NC","277","341.8"
"Mcdowell County, NC","183","406.8"
"Macon County, NC","96","280.7"
"Madison County, NC","63","298.0"
"Martin County, NC","155","663.6"
"Mecklenburg County, NC","9,276","897.0"
"Mitchell County, NC","18","118.1"
"Montgomery County, NC","125","453.8"
"Moore County, NC","354","375.2"
"Nash County, NC","708","753.8"
"New Hanover County, NC","1,310","594.5"
"Northampton County, NC","155","758.8"
"Onslow County, NC","1,737","932.3"
"Orange County, NC","752","532.0"
"Pamlico County, NC","25","195.6"
"Pasquotank County, NC","320","803.4"
"Pender County, NC","176","305.5"
"Perquimans County, NC","64","476.2"
"Person County, NC","220","560.4"
"Pitt County, NC","2,025","1151.6"
"Polk County, NC","26","127.7"
"Randolph County, NC","487","341.0"
"Richmond County, NC","460","1012.4"
"Robeson County, NC","1,333","993.3"
"Rockingham County, NC","323","352.0"
"Rowan County, NC","884","635.3"
"Rutherford County, NC","226","340.4"
"Sampson County, NC","329","516.3"
"Scotland County, NC","339","954.7"
"Stanly County, NC","273","449.6"
"Stokes County, NC","154","332.2"
"Surry County, NC","200","274.9"
"Swain County, NC","131","907.6"
"Transylvania County, NC","77","231.9"
"Tyrrell County, NC","10","245.7"
"Union County, NC","901","404.5"
"Vance County, NC","528","1184.7"
"Wake County, NC","5,771","563.5"
"Warren County, NC","163","808.7"
"Washington County, NC","93","750.9"
"Watauga County, NC","200","378.0"
"Wayne County, NC","907","730.7"
"Wilkes County, NC","197","287.6"
"Wilson County, NC","656","802.8"
"Yadkin County, NC","89","236.8"
"Yancey County, NC","26","147.8"
"Adams County, ND","4","169.6"
"Barnes County, ND","32","288.3"
"Benson County, ND","87","1288.3"
"Billings County, ND","1","106.8"
"Bottineau County, ND","9","134.0"
"Bowman County, ND","2","60.7"
"Burke County, ND","1","43.3"
"Burleigh County, ND","402","432.3"
"Cass County, ND","848","494.4"
"Cavalier County, ND","1","26.1"
"Dickey County, ND","1","19.6"
"Divide County, ND","2","81.6"
"Dunn County, ND","15","322.9"
"Eddy County, ND","7","296.0"
"Emmons County, ND","1","29.4"
"Foster County, ND","6","178.8"
"Golden Valley County, ND","0","0.0"
"Grand Forks County, ND","327","461.1"
"Grant County, ND","5","209.4"
"Griggs County, ND","2","86.4"
"Hettinger County, ND","19","702.7"
"Kidder County, ND","3","124.1"
"Lamoure County, ND","4","97.0"
"Logan County, ND","1","51.7"
"Mchenry County, ND","5","83.8"
"Mcintosh County, ND","1","36.2"
"Mckenzie County, ND","36","280.7"
"Mclean County, ND","20","205.3"
"Mercer County, ND","16","180.7"
"Morton County, ND","102","336.5"
"Mountrail County, ND","57","551.7"
"Nelson County, ND","5","168.5"
"Oliver County, ND","3","162.5"
"Pembina County, ND","5","70.5"
"Pierce County, ND","3","69.6"
"Ramsey County, ND","46","395.5"
"Ransom County, ND","19","348.8"
"Renville County, ND","1","38.9"
"Richland County, ND","44","268.3"
"Rolette County, ND","134","914.7"
"Sargent County, ND","5","129.0"
"Sheridan County, ND","1","76.3"
"Sioux County, ND","66","1510.3"
"Slope County, ND","0","0.0"
"Stark County, ND","112","348.3"
"Steele County, ND","3","153.4"
"Stutsman County, ND","50","236.9"
"Towner County, ND","5","220.1"
"Traill County, ND","17","212.1"
"Walsh County, ND","13","119.3"
"Ward County, ND","428","600.5"
"Wells County, ND","4","96.0"
"Williams County, ND","178","504.3"
"Adams County, OH","75","267.6"
"Allen County, OH","629","602.3"
"Ashland County, OH","135","253.7"
"Ashtabula County, OH","292","296.0"
"Athens County, OH","447","678.4"
"Auglaize County, OH","106","231.1"
"Belmont County, OH","187","270.4"
"Brown County, OH","121","276.0"
"Butler County, OH","1,400","372.0"
"Carroll County, OH","61","219.3"
"Champaign County, OH","119","305.2"
"Clark County, OH","631","464.1"
"Clermont County, OH","576","285.2"
"Clinton County, OH","109","260.0"
"Columbiana County, OH","225","214.7"
"Coshocton County, OH","105","287.1"
"Crawford County, OH","168","397.1"
"Cuyahoga County, OH","9,073","722.4"
"Darke County, OH","116","222.8"
"Defiance County, OH","130","339.0"
"Delaware County, OH","409","211.9"
"Erie County, OH","381","504.3"
"Fairfield County, OH","449","296.5"
"Fayette County, OH","95","331.3"
"Franklin County, OH","9,193","734.4"
"Fulton County, OH","118","277.4"
"Gallia County, OH","61","202.4"
"Geauga County, OH","153","162.6"
"Greene County, OH","605","367.9"
"Guernsey County, OH","126","321.0"
"Hamilton County, OH","6,834","846.2"
"Hancock County, OH","230","304.3"
"Hardin County, OH","88","277.8"
"Harrison County, OH","30","194.2"
"Henry County, OH","93","334.3"
"Highland County, OH","111","258.0"
"Hocking County, OH","63","221.1"
"Holmes County, OH","37","84.3"
"Huron County, OH","185","316.4"
"Jackson County, OH","68","208.6"
"Jefferson County, OH","249","369.7"
"Knox County, OH","137","224.4"
"Lake County, OH","634","276.6"
"Lawrence County, OH","144","235.6"
"Licking County, OH","584","342.4"
"Logan County, OH","78","171.9"
"Lorain County, OH","1,149","376.5"
"Lucas County, OH","2,931","675.8"
"Madison County, OH","97","220.0"
"Mahoning County, OH","1,202","518.3"
"Marion County, OH","300","459.0"
"Medina County, OH","303","171.8"
"Meigs County, OH","34","146.2"
"Mercer County, OH","71","173.3"
"Miami County, OH","283","271.5"
"Monroe County, OH","25","173.5"
"Montgomery County, OH","3,099","582.2"
"Morgan County, OH","38","257.2"
"Morrow County, OH","67","191.0"
"Muskingum County, OH","354","410.2"
"Noble County, OH","37","258.3"
"Ottawa County, OH","91","222.6"
"Paulding County, OH","50","263.5"
"Perry County, OH","96","266.8"
"Pickaway County, OH","158","277.2"
"Pike County, OH","56","198.5"
"Portage County, OH","337","207.7"
"Preble County, OH","78","188.7"
"Putnam County, OH","52","152.8"
"Richland County, OH","555","456.0"
"Ross County, OH","177","229.4"
"Sandusky County, OH","137","229.6"
"Scioto County, OH","144","187.4"
"Seneca County, OH","177","318.3"
"Shelby County, OH","148","302.7"
"Stark County, OH","1,639","436.9"
"Summit County, OH","2,683","495.0"
"Trumbull County, OH","741","363.7"
"Tuscarawas County, OH","241","259.4"
"Union County, OH","211","388.7"
"Van Wert County, OH","87","304.6"
"Vinton County, OH","24","183.9"
"Warren County, OH","468","208.5"
"Washington County, OH","154","252.0"
"Wayne County, OH","238","205.1"
"Williams County, OH","90","242.5"
"Wood County, OH","463","356.9"
"Wyandot County, OH","45","202.3"
"Adair County, OK","95","431.7"
"Alfalfa County, OK","5","85.2"
"Atoka County, OK","54","391.5"
"Beaver County, OK","9","165.8"
"Beckham County, OK","132","555.4"
"Blaine County, OK","31","315.3"
"Bryan County, OK","237","528.0"
"Caddo County, OK","119","405.5"
"Canadian County, OK","446","334.4"
"Carter County, OK","248","509.4"
"Cherokee County, OK","329","679.1"
"Choctaw County, OK","101","673.5"
"Cimarron County, OK","1","45.1"
"Cleveland County, OK","1,206","439.4"
"Coal County, OK","21","371.6"
"Comanche County, OK","1,013","812.7"
"Cotton County, OK","23","383.6"
"Craig County, OK","60","404.9"
"Creek County, OK","288","406.3"
"Custer County, OK","213","716.1"
"Delaware County, OK","124","299.1"
"Dewey County, OK","10","200.2"
"Ellis County, OK","6","141.8"
"Garfield County, OK","313","492.4"
"Garvin County, OK","125","450.4"
"Grady County, OK","223","408.1"
"Grant County, OK","9","199.0"
"Greer County, OK","43","708.4"
"Harmon County, OK","10","358.7"
"Harper County, OK","7","186.5"
"Haskell County, OK","50","389.3"
"Hughes County, OK","59","429.6"
"Jackson County, OK","162","633.5"
"Jefferson County, OK","11","175.3"
"Johnston County, OK","40","364.3"
"Kay County, OK","188","414.4"
"Kingfisher County, OK","42","269.5"
"Kiowa County, OK","35","382.8"
"Latimer County, OK","30","286.2"
"Le Flore County, OK","198","399.2"
"Lincoln County, OK","111","316.8"
"Logan County, OK","312","678.3"
"Love County, OK","25","253.3"
"Mcclain County, OK","100","262.7"
"Mccurtain County, OK","198","599.1"
"Mcintosh County, OK","76","380.2"
"Major County, OK","19","244.5"
"Marshall County, OK","48","295.7"
"Mayes County, OK","154","376.6"
"Murray County, OK","61","437.7"
"Muskogee County, OK","545","781.9"
"Noble County, OK","47","406.8"
"Nowata County, OK","17","161.3"
"Okfuskee County, OK","61","500.8"
"Oklahoma County, OK","5,235","673.9"
"Okmulgee County, OK","232","592.0"
"Osage County, OK","145","302.8"
"Ottawa County, OK","176","550.3"
"Pawnee County, OK","63","383.3"
"Payne County, OK","433","535.6"
"Pittsburg County, OK","188","421.4"
"Pontotoc County, OK","271","709.5"
"Pottawatomie County, OK","410","570.4"
"Pushmataha County, OK","45","402.4"
"Roger Mills County, OK","4","105.6"
"Rogers County, OK","294","323.8"
"Seminole County, OK","114","446.2"
"Sequoyah County, OK","143","347.5"
"Stephens County, OK","216","484.5"
"Texas County, OK","70","325.7"
"Tillman County, OK","50","665.3"
"Tulsa County, OK","4,310","674.2"
"Wagoner County, OK","218","284.7"
"Washington County, OK","143","274.9"
"Washita County, OK","25","214.4"
"Woods County, OK","50","537.4"
"Woodward County, OK","100","463.8"
"Baker County, OR","47","293.7"
"Benton County, OR","407","464.8"
"Clackamas County, OR","1,168","290.9"
"Clatsop County, OR","111","293.4"
"Columbia County, OR","117","235.9"
"Coos County, OR","141","223.4"
"Crook County, OR","61","282.0"
"Curry County, OR","51","226.8"
"Deschutes County, OR","497","283.6"
"Douglas County, OR","286","265.6"
"Gilliam County, OR","4","215.2"
"Grant County, OR","8","111.3"
"Harney County, OR","23","319.4"
"Hood River County, OR","77","332.8"
"Jackson County, OR","692","325.5"
"Jefferson County, OR","133","586.8"
"Josephine County, OR","254","299.7"
"Klamath County, OR","295","446.9"
"Lake County, OR","20","255.5"
"Lane County, OR","1,642","452.5"
"Lincoln County, OR","133","282.8"
"Linn County, OR","434","360.0"
"Malheur County, OR","120","395.0"
"Marion County, OR","1,711","517.4"
"Morrow County, OR","37","330.7"
"Multnomah County, OR","4,646","587.9"
"Polk County, OR","275","346.4"
"Sherman County, OR","3","178.6"
"Tillamook County, OR","53","206.6"
"Umatilla County, OR","283","369.8"
"Union County, OR","121","469.2"
"Wallowa County, OR","8","116.7"
"Wasco County, OR","103","399.6"
"Washington County, OR","2,018","351.4"
"Wheeler County, OR","3","220.9"
"Yamhill County, OR","316","307.8"
"Adams County, PA","206","201.4"
"Allegheny County, PA","5,854","475.8"
"Armstrong County, PA","138","205.8"
"Beaver County, PA","506","299.6"
"Bedford County, PA","76","156.4"
"Berks County, PA","1,973","475.1"
"Blair County, PA","277","220.6"
"Bradford County, PA","123","200.7"
"Bucks County, PA","1,252","199.6"
"Butler County, PA","388","207.7"
"Cambria County, PA","321","235.3"
"Cameron County, PA","10","211.3"
"Carbon County, PA","126","197.0"
"Centre County, PA","545","339.4"
"Chester County, PA","1,122","217.5"
"Clarion County, PA","89","225.3"
"Clearfield County, PA","108","133.3"
"Clinton County, PA","70","177.5"
"Columbia County, PA","115","172.5"
"Crawford County, PA","179","207.0"
"Cumberland County, PA","661","268.3"
"Dauphin County, PA","1,644","602.2"
"Delaware County, PA","2,707","480.1"
"Elk County, PA","67","217.0"
"Erie County, PA","1,245","447.8"
"Fayette County, PA","432","323.3"
"Forest County, PA","15","202.4"
"Franklin County, PA","447","290.9"
"Fulton County, PA","17","116.2"
"Greene County, PA","81","215.9"
"Huntingdon County, PA","65","142.3"
"Indiana County, PA","263","302.4"
"Jefferson County, PA","68","153.0"
"Juniata County, PA","10","40.4"
"Lackawanna County, PA","349","164.7"
"Lancaster County, PA","1,466","273.2"
"Lawrence County, PA","293","332.6"
"Lebanon County, PA","369","269.2"
"Lehigh County, PA","1,630","451.9"
"Luzerne County, PA","623","195.6"
"Lycoming County, PA","392","337.8"
"Mckean County, PA","132","311.2"
"Mercer County, PA","436","381.7"
"Mifflin County, PA","32","68.8"
"Monroe County, PA","303","182.1"
"Montgomery County, PA","2,073","253.0"
"Montour County, PA","22","118.6"
"Northampton County, PA","970","322.5"
"Northumberland County, PA","124","133.0"
"Perry County, PA","103","225.5"
"Philadelphia County, PA","19,169","1222.9"
"Pike County, PA","60","107.2"
"Potter County, PA","47","275.0"
"Schuylkill County, PA","217","150.1"
"Snyder County, PA","38","94.0"
"Somerset County, PA","106","140.4"
"Sullivan County, PA","35","553.1"
"Susquehanna County, PA","23","55.2"
"Tioga County, PA","76","181.5"
"Union County, PA","49","109.0"
"Venango County, PA","138","259.8"
"Warren County, PA","92","227.7"
"Washington County, PA","498","239.1"
"Wayne County, PA","55","107.4"
"Westmoreland County, PA","788","220.1"
"Wyoming County, PA","17","61.2"
"York County, PA","1,535","346.6"
"Bristol County, RI","92","187.4"
"Kent County, RI","403","244.5"
"Newport County, RI","241","292.4"
"Providence County, RI","3,423","540.4"
"Washington County, RI","408","322.5"
"Abbeville County, SC","82","328.9"
"Aiken County, SC","922","556.0"
"Allendale County, SC","126","1335.7"
"Anderson County, SC","887","455.6"
"Bamberg County, SC","128","860.2"
"Barnwell County, SC","110","506.3"
"Beaufort County, SC","771","429.3"
"Berkeley County, SC","502","247.6"
"Calhoun County, SC","47","318.0"
"Charleston County, SC","2,718","698.2"
"Cherokee County, SC","346","615.7"
"Chester County, SC","195","604.3"
"Chesterfield County, SC","235","510.7"
"Clarendon County, SC","236","698.7"
"Colleton County, SC","323","856.1"
"Darlington County, SC","603","892.7"
"Dillon County, SC","344","1101.4"
"Dorchester County, SC","597","391.5"
"Edgefield County, SC","77","290.4"
"Fairfield County, SC","149","655.0"
"Florence County, SC","1,047","753.8"
"Georgetown County, SC","378","616.7"
"Greenville County, SC","2,235","454.4"
"Greenwood County, SC","633","906.4"
"Hampton County, SC","126","628.5"
"Horry County, SC","1,451","469.3"
"Jasper County, SC","112","402.5"
"Kershaw County, SC","307","482.7"
"Lancaster County, SC","364","424.0"
"Laurens County, SC","223","334.7"
"Lee County, SC","134","748.8"
"Lexington County, SC","1,546","548.6"
"Mccormick County, SC","26","267.9"
"Marion County, SC","247","778.0"
"Marlboro County, SC","191","694.7"
"Newberry County, SC","274","720.8"
"Oconee County, SC","234","309.1"
"Orangeburg County, SC","878","984.2"
"Pickens County, SC","401","329.5"
"Richland County, SC","3,204","787.1"
"Saluda County, SC","64","319.2"
"Spartanburg County, SC","1,530","514.6"
"Sumter County, SC","809","752.7"
"Union County, SC","165","594.0"
"Williamsburg County, SC","165","507.1"
"York County, SC","1,358","540.6"
"Aurora County, SD","7","256.1"
"Beadle County, SD","66","359.2"
"Bennett County, SD","35","1022.5"
"Bon Homme County, SD","10","143.2"
"Brookings County, SD","106","312.7"
"Brown County, SD","136","350.7"
"Brule County, SD","9","170.4"
"Buffalo County, SD","25","1193.3"
"Butte County, SD","39","379.3"
"Campbell County, SD","0","0.0"
"Charles Mix County, SD","77","820.6"
"Clark County, SD","10","273.3"
"Clay County, SD","67","479.8"
"Codington County, SD","85","304.2"
"Corson County, SD","52","1239.0"
"Custer County, SD","20","236.8"
"Davison County, SD","70","352.5"
"Day County, SD","5","90.3"
"Deuel County, SD","8","184.6"
"Dewey County, SD","137","2409.9"
"Douglas County, SD","2","67.2"
"Edmunds County, SD","2","50.0"
"Fall River County, SD","22","320.4"
"Faulk County, SD","2","85.6"
"Grant County, SD","11","154.0"
"Gregory County, SD","3","71.4"
"Haakon County, SD","2","107.5"
"Hamlin County, SD","10","165.4"
"Hand County, SD","3","89.6"
"Hanson County, SD","2","59.1"
"Harding County, SD","0","0.0"
"Hughes County, SD","73","415.8"
"Hutchinson County, SD","6","82.2"
"Hyde County, SD","0","0.0"
"Jackson County, SD","31","933.5"
"Jerauld County, SD","3","150.2"
