Geography,Cases,Rate per 100000
"Wayne County, MO","6","44.4"
"Webster County, MO","53","146.1"
"Worth County, MO","3","139.2"
"Wright County, MO","31","164.4"
"St. Louis City, MO","4,509","1412.2"
"Beaverhead County, MT","27","292.2"
"Big Horn County, MT","69","534.6"
"Blaine County, MT","36","554.7"
"Broadwater County, MT","3","53.3"
"Carbon County, MT","5","49.7"
"Carter County, MT","3","259.7"
"Cascade County, MT","363","445.2"
"Chouteau County, MT","6","103.1"
"Custer County, MT","36","307.9"
"Daniels County, MT","0","0.0"
"Dawson County, MT","15","167.8"
"Deer Lodge County, MT","12","129.0"
"Fallon County, MT","2","69.3"
"Fergus County, MT","19","164.0"
"Flathead County, MT","231","254.2"
"Gallatin County, MT","231","257.7"
"Garfield County, MT","0","0.0"
"Glacier County, MT","116","863.7"
"Golden Valley County, MT","3","339.8"
"Granite County, MT","0","0.0"
"Hill County, MT","187","1158.1"
"Jefferson County, MT","14","122.9"
"Judith Basin County, MT","0","0.0"
"Lake County, MT","134","465.6"
"Lewis And Clark County, MT","144","226.4"
"Liberty County, MT","2","84.9"
"Lincoln County, MT","34","172.7"
"Mccone County, MT","1","57.6"
"Madison County, MT","5","65.1"
"Meagher County, MT","2","105.9"
"Mineral County, MT","3","71.1"
"Missoula County, MT","388","354.5"
"Musselshell County, MT","9","198.0"
"Park County, MT","22","141.1"
"Petroleum County, MT","0","0.0"
"Phillips County, MT","3","70.5"
"Pondera County, MT","4","64.9"
"Powder River County, MT","0","0.0"
"Powell County, MT","7","99.8"
"Prairie County, MT","0","0.0"
"Ravalli County, MT","64","158.7"
"Richland County, MT","28","287.2"
"Roosevelt County, MT","153","1465.1"
"Rosebud County, MT","69","746.0"
"Sanders County, MT","14","122.9"
"Sheridan County, MT","3","89.0"
"Silver Bow County, MT","94","274.6"
"Stillwater County, MT","14","153.6"
"Sweet Grass County, MT","10","276.0"
"Teton County, MT","7","115.2"
"Toole County, MT","14","262.1"
"Treasure County, MT","0","0.0"
"Valley County, MT","6","81.4"
"Wheatland County, MT","3","139.0"
"Wibaux County, MT","0","0.0"
"Yellowstone County, MT","467","314.7"
"Adams County, NE","27","86.2"
"Antelope County, NE","2","30.0"
"Arthur County, NE","0","0.0"
"Banner County, NE","0","0.0"
"Blaine County, NE","0","0.0"
"Boone County, NE","1","18.2"
"Box Butte County, NE","8","70.9"
"Boyd County, NE","1","47.6"
"Brown County, NE","0","0.0"
"Buffalo County, NE","124","268.5"
"Burt County, NE","5","73.0"
"Butler County, NE","3","35.8"
"Cass County, NE","20","79.2"
"Cedar County, NE","3","34.0"
"Chase County, NE","0","0.0"
"Cherry County, NE","3","52.6"
"Cheyenne County, NE","4","40.1"
"Clay County, NE","1","15.3"
"Colfax County, NE","19","180.3"
"Cuming County, NE","8","87.4"
"Custer County, NE","3","27.5"
"Dakota County, NE","29","137.9"
"Dawes County, NE","10","109.0"
"Dawson County, NE","26","106.8"
"Deuel County, NE","0","0.0"
"Dixon County, NE","2","33.5"
"Dodge County, NE","85","231.9"
"Douglas County, NE","2,732","526.7"
"Dundy County, NE","0","0.0"
"Fillmore County, NE","15","255.3"
"Franklin County, NE","3","92.8"
"Frontier County, NE","1","36.3"
"Furnas County, NE","1","20.2"
"Gage County, NE","10","44.9"
"Garden County, NE","2","96.2"
"Garfield County, NE","0","0.0"
"Gosper County, NE","2","97.8"
"Grant County, NE","0","0.0"
"Greeley County, NE","0","0.0"
"Hall County, NE","122","207.4"
"Hamilton County, NE","5","54.8"
"Harlan County, NE","0","0.0"
"Hayes County, NE","0","0.0"
"Hitchcock County, NE","0","0.0"
"Holt County, NE","1","9.6"
"Hooker County, NE","0","0.0"
"Howard County, NE","7","111.7"
"Jefferson County, NE","0","0.0"
"Johnson County, NE","7","134.1"
"Kearney County, NE","1","15.4"
"Keith County, NE","3","35.9"
"Keya Paha County, NE","0","0.0"
"Kimball County, NE","2","52.4"
"Knox County, NE","3","34.6"
"Lancaster County, NE","955","333.7"
"Lincoln County, NE","45","124.1"
"Logan County, NE","1","129.9"
"Loup County, NE","0","0.0"
"Mcpherson County, NE","0","0.0"
"Madison County, NE","54","154.6"
"Merrick County, NE","5","63.6"
"Morrill County, NE","3","59.6"
"Nance County, NE","2","53.6"
"Nemaha County, NE","7","96.6"
"Nuckolls County, NE","6","133.2"
"Otoe County, NE","29","183.9"
"Pawnee County, NE","2","72.2"
"Perkins County, NE","0","0.0"
"Phelps County, NE","2","21.8"
"Pierce County, NE","3","41.4"
"Platte County, NE","48","148.6"
"Polk County, NE","2","37.1"
"Red Willow County, NE","4","36.2"
"Richardson County, NE","14","167.4"
"Rock County, NE","0","0.0"
"Saline County, NE","10","70.3"
"Sarpy County, NE","432","270.4"
"Saunders County, NE","14","67.1"
"Scotts Bluff County, NE","77","207.7"
"Seward County, NE","1","6.0"
"Sheridan County, NE","7","128.3"
"Sherman County, NE","2","63.5"
"Sioux County, NE","0","0.0"
"Stanton County, NE","1","16.3"
"Thayer County, NE","2","38.3"
"Thomas County, NE","0","0.0"
"Thurston County, NE","15","215.2"
"Valley County, NE","8","187.7"
"Washington County, NE","33","162.8"
"Wayne County, NE","17","177.0"
"Webster County, NE","2","52.4"
"Wheeler County, NE","0","0.0"
"York County, NE","9","65.9"
"Churchill County, NV","62","250.0"
"Clark County, NV","7,614","389.8"
"Douglas County, NV","64","136.1"
"Elko County, NV","104","211.9"
"Esmeralda County, NV","0","0.0"
"Eureka County, NV","1","50.2"
"Humboldt County, NV","36","217.0"
"Lander County, NV","8","138.3"
"Lincoln County, NV","1","18.7"
"Lyon County, NV","78","149.8"
"Mineral County, NV","9","188.6"
"Nye County, NV","57","130.0"
"Pershing County, NV","5","74.1"
"Storey County, NV","1","25.0"
"Washoe County, NV","1,429","338.5"
"White Pine County, NV","17","169.2"
"Carson City, NV","180","327.1"
"Belknap County, NH","83","138.1"
"Carroll County, NH","69","144.3"
"Cheshire County, NH","154","200.2"
"Coos County, NH","36","109.2"
"Grafton County, NH","157","176.2"
"Hillsborough County, NH","890","221.9"
"Merrimack County, NH","271","185.1"
"Rockingham County, NH","390","132.1"
"Strafford County, NH","321","260.5"
"Sullivan County, NH","91","208.0"
"Atlantic County, NJ","1,347","490.2"
"Bergen County, NJ","1,047","115.4"
"Burlington County, NJ","1,300","289.4"
"Camden County, NJ","2,969","578.1"
"Cape May County, NJ","218","224.1"
"Cumberland County, NJ","751","477.9"
"Essex County, NJ","5,340","680.6"
"Gloucester County, NJ","575","199.2"
"Hudson County, NJ","2,231","350.6"
"Hunterdon County, NJ","120","94.2"
"Mercer County, NJ","1,471","399.8"
"Middlesex County, NJ","1,734","213.7"
"Monmouth County, NJ","1,083","171.7"
"Morris County, NJ","512","103.9"
"Ocean County, NJ","758","131.2"
"Passaic County, NJ","1,908","379.9"
"Salem County, NJ","205","310.6"
"Somerset County, NJ","496","153.0"
"Sussex County, NJ","133","89.4"
"Union County, NJ","1,812","336.9"
"Warren County, NJ","132","121.4"
"Bernalillo County, NM","4,512","679.4"
"Catron County, NM","3","80.3"
"Chaves County, NM","315","479.1"
"Cibola County, NM","214","783.5"
"Colfax County, NM","42","305.8"
"Curry County, NM","329","672.0"
"De Baca County, NM","3","148.7"
"Doña Ana County, NM","1,202","571.8"
"Eddy County, NM","199","369.2"
"Grant County, NM","137","466.0"
"Guadalupe County, NM","32","681.9"
"Harding County, NM","2","291.1"
"Hidalgo County, NM","17","350.2"
"Lea County, NM","351","543.1"
"Lincoln County, NM","44","215.0"
"Los Alamos County, NM","20","111.0"
"Luna County, NM","156","621.3"
"Mckinley County, NM","771","1074.5"
"Mora County, NM","22","450.5"
"Otero County, NM","232","360.5"
"Quay County, NM","24","264.8"
"Rio Arriba County, NM","247","612.8"
"Roosevelt County, NM","140","699.5"
"Sandoval County, NM","479","361.9"
"San Juan County, NM","835","641.6"
"San Miguel County, NM","167","568.0"
"Santa Fe County, NM","562","389.0"
"Sierra County, NM","43","357.6"
"Socorro County, NM","53","297.6"
"Taos County, NM","144","437.6"
"Torrance County, NM","60","366.3"
"Union County, NM","9","198.0"
"Valencia County, NM","318","414.2"
"Albany County, NY","1,410","463.7"
"Allegany County, NY","63","128.7"
"Bronx County, NY","18,465","1330.1"
"Broome County, NY","579","288.9"
"Cattaraugus County, NY","189","235.5"
"Cayuga County, NY","201","251.7"
"Chautauqua County, NY","424","314.7"
"Chemung County, NY","289","324.8"
"Chenango County, NY","67","133.1"
"Clinton County, NY","188","229.1"
"Columbia County, NY","125","198.3"
"Cortland County, NY","190","385.7"
"Delaware County, NY","66","137.8"
"Dutchess County, NY","764","256.6"
"Erie County, NY","5,080","552.7"
"Essex County, NY","48","122.2"
"Franklin County, NY","75","145.3"
"Fulton County, NY","123","221.7"
"Genesee County, NY","127","211.6"
"Greene County, NY","109","221.9"
"Hamilton County, NY","3","62.1"
"Herkimer County, NY","138","214.1"
"Jefferson County, NY","595","510.4"
"Kings County, NY","20,790","828.2"
"Lewis County, NY","36","133.0"
"Livingston County, NY","121","185.5"
"Madison County, NY","122","166.1"
"Monroe County, NY","5,744","771.1"
"Montgomery County, NY","112","222.7"
"Nassau County, NY","2,846","212.1"
"New York County, NY","11,328","713.1"
"Niagara County, NY","858","396.3"
"Oneida County, NY","669","284.9"
"Onondaga County, NY","2,375","508.1"
"Ontario County, NY","224","207.0"
"Orange County, NY","996","266.7"
"Orleans County, NY","199","464.4"
"Oswego County, NY","184","150.7"
"Otsego County, NY","160","257.2"
"Putnam County, NY","105","105.2"
"Queens County, NY","11,667","521.9"
"Rensselaer County, NY","510","320.0"
"Richmond County, NY","1,390","296.0"
"Rockland County, NY","592","189.4"
"St. Lawrence County, NY","234","209.3"
"Saratoga County, NY","327","148.6"
"Schenectady County, NY","656","423.5"
"Schoharie County, NY","44","134.6"
"Schuyler County, NY","21","114.7"
"Seneca County, NY","77","218.5"
"Steuben County, NY","206","208.1"
"Suffolk County, NY","3,382","226.2"
"Sullivan County, NY","266","343.5"
"Tioga County, NY","75","146.8"
"Tompkins County, NY","266","261.4"
"Ulster County, NY","384","210.5"
"Warren County, NY","162","246.6"
"Washington County, NY","164","259.1"
"Wayne County, NY","287","306.1"
"Westchester County, NY","2,914","306.5"
"Wyoming County, NY","61","144.9"
"Yates County, NY","47","185.4"
"Alamance County, NC","618","407.7"
"Alexander County, NC","66","177.2"
"Alleghany County, NC","6","53.8"
"Anson County, NC","168","625.2"
"Ashe County, NC","21","77.1"
"Avery County, NC","29","163.6"
"Beaufort County, NC","209","437.4"
"Bertie County, NC","159","748.2"
"Bladen County, NC","194","551.6"
"Brunswick County, NC","242","223.7"
"Buncombe County, NC","714","299.0"
"Burke County, NC","251","276.8"
"Cabarrus County, NC","585","327.5"
"Caldwell County, NC","169","203.7"
"Camden County, NC","9","90.2"
"Carteret County, NC","206","308.9"
"Caswell County, NC","86","363.1"
"Catawba County, NC","581","376.5"
"Chatham County, NC","141","221.1"
"Cherokee County, NC","35","127.6"
"Chowan County, NC","86","583.2"
"Clay County, NC","5","47.3"
"Cleveland County, NC","407","415.4"
"Columbus County, NC","192","331.5"
"Craven County, NC","575","553.2"
"Cumberland County, NC","1,730","540.4"
"Currituck County, NC","39","164.8"
"Dare County, NC","81","238.3"
"Davidson County, NC","442","271.4"
"Davie County, NC","62","150.2"
"Duplin County, NC","204","347.6"
"Durham County, NC","1,640","605.4"
"Edgecombe County, NC","647","1143.0"
"Forsyth County, NC","2,494","709.6"
"Franklin County, NC","126","207.1"
"Gaston County, NC","880","427.0"
"Gates County, NC","46","378.3"
"Graham County, NC","7","78.9"
"Granville County, NC","214","371.2"
"Greene County, NC","92","430.5"
"Guilford County, NC","2,389","488.1"
"Halifax County, NC","348","638.2"
"Harnett County, NC","450","388.8"
"Haywood County, NC","65","110.2"
"Henderson County, NC","166","155.2"
"Hertford County, NC","194","788.6"
"Hoke County, NC","115","242.2"
"Hyde County, NC","14","240.8"
"Iredell County, NC","451","282.2"
"Jackson County, NC","107","265.2"
"Johnston County, NC","474","279.4"
"Jones County, NC","40","396.9"
"Lee County, NC","226","390.4"
"Lenoir County, NC","344","578.6"
"Lincoln County, NC","210","267.8"
"Mcdowell County, NC","72","159.7"
"Macon County, NC","58","170.9"
"Madison County, NC","19","91.4"
"Martin County, NC","165","674.6"
"Mecklenburg County, NC","4,628","501.2"
"Mitchell County, NC","13","83.7"
"Montgomery County, NC","92","331.6"
"Moore County, NC","227","256.2"
"Nash County, NC","650","678.2"
"New Hanover County, NC","698","343.3"
"Northampton County, NC","91","413.7"
"Onslow County, NC","1,135","632.0"
"Orange County, NC","337","251.4"
"Pamlico County, NC","36","274.7"
"Pasquotank County, NC","239","586.9"
"Pender County, NC","107","204.4"
"Perquimans County, NC","40","296.7"
"Person County, NC","125","317.1"
"Pitt County, NC","1,760","1042.5"
"Polk County, NC","17","83.1"
"Randolph County, NC","359","252.9"
"Richmond County, NC","204","437.5"
"Robeson County, NC","1,021","759.8"
"Rockingham County, NC","271","289.4"
"Rowan County, NC","554","400.5"
"Rutherford County, NC","191","281.9"
"Sampson County, NC","224","352.7"
"Scotland County, NC","177","490.6"
"Stanly County, NC","324","535.1"
"Stokes County, NC","87","183.8"
"Surry County, NC","133","180.5"
"Swain County, NC","42","300.1"
"Transylvania County, NC","81","245.0"
"Tyrrell County, NC","20","453.2"
"Union County, NC","439","217.2"
"Vance County, NC","396","874.1"
"Wake County, NC","4,522","498.6"
"Warren County, NC","105","501.8"
"Washington County, NC","73","554.6"
"Watauga County, NC","88","172.6"
"Wayne County, NC","836","680.3"
"Wilkes County, NC","141","203.7"
"Wilson County, NC","1,122","1381.0"
"Yadkin County, NC","51","132.7"
"Yancey County, NC","27","151.7"
"Adams County, ND","3","127.7"
"Barnes County, ND","21","189.8"
"Benson County, ND","97","1453.2"
"Billings County, ND","1","129.7"
"Bottineau County, ND","5","77.8"
"Bowman County, ND","7","222.7"
"Burke County, ND","6","306.3"
"Burleigh County, ND","298","364.6"
"Cass County, ND","565","376.0"
"Cavalier County, ND","4","100.5"
"Dickey County, ND","3","56.8"
"Divide County, ND","2","96.2"
"Dunn County, ND","8","225.9"
"Eddy County, ND","7","293.9"
"Emmons County, ND","1","28.2"
"Foster County, ND","1","29.9"
"Golden Valley County, ND","0","0.0"
"Grand Forks County, ND","239","356.8"
"Grant County, ND","1","41.9"
"Griggs County, ND","2","83.0"
"Hettinger County, ND","6","242.4"
"Kidder County, ND","1","41.0"
"Lamoure County, ND","8","194.0"
"Logan County, ND","2","100.1"
"Mchenry County, ND","13","240.9"
"Mcintosh County, ND","1","35.8"
"Mckenzie County, ND","10","156.3"
"Mclean County, ND","16","177.9"
"Mercer County, ND","11","130.6"
"Morton County, ND","107","388.0"
"Mountrail County, ND","64","829.0"
"Nelson County, ND","6","192.3"
"Oliver County, ND","4","217.9"
"Pembina County, ND","2","27.0"
"Pierce County, ND","6","137.9"
"Ramsey County, ND","43","375.5"
"Ransom County, ND","9","165.8"
"Renville County, ND","8","323.1"
"Richland County, ND","35","214.3"
"Rolette County, ND","116","828.4"
"Sargent County, ND","5","131.4"
"Sheridan County, ND","2","152.2"
"Sioux County, ND","22","530.0"
"Slope County, ND","0","0.0"
"Stark County, ND","72","295.7"
"Steele County, ND","4","202.4"
"Stutsman County, ND","81","383.4"
"Towner County, ND","5","223.7"
"Traill County, ND","20","246.6"
"Walsh County, ND","13","117.2"
"Ward County, ND","364","586.0"
"Wells County, ND","3","71.4"
"Williams County, ND","74","327.6"
"Adams County, OH","27","94.5"
"Allen County, OH","530","498.1"
"Ashland County, OH","96","180.0"
"Ashtabula County, OH","153","150.9"
"Athens County, OH","228","349.6"
"Auglaize County, OH","101","219.9"
"Belmont County, OH","125","177.8"
"Brown County, OH","90","200.5"
"Butler County, OH","1,069","289.7"
"Carroll County, OH","59","204.7"
"Champaign County, OH","47","117.3"
"Clark County, OH","429","310.3"
"Clermont County, OH","447","226.1"
"Clinton County, OH","78","186.1"
"Columbiana County, OH","149","138.1"
"Coshocton County, OH","61","165.2"
"Crawford County, OH","91","207.9"
"Cuyahoga County, OH","9,865","771.8"
"Darke County, OH","92","173.7"
"Defiance County, OH","71","181.5"
"Delaware County, OH","253","144.5"
"Erie County, OH","302","392.0"
"Fairfield County, OH","324","221.3"
"Fayette County, OH","60","206.8"
"Franklin County, OH","8,184","701.7"
"Fulton County, OH","82","192.4"
"Gallia County, OH","34","109.4"
"Geauga County, OH","90","96.3"
"Greene County, OH","505","312.5"
"Guernsey County, OH","91","226.7"
"Hamilton County, OH","6,377","794.9"
"Hancock County, OH","178","238.4"
"Hardin County, OH","62","193.2"
"Harrison County, OH","18","113.6"
"Henry County, OH","55","195.6"
"Highland County, OH","87","199.6"
"Hocking County, OH","34","115.4"
"Holmes County, OH","19","44.7"
"Huron County, OH","152","255.1"
"Jackson County, OH","62","186.3"
"Jefferson County, OH","187","268.6"
"Knox County, OH","43","70.4"
"Lake County, OH","515","223.9"
"Lawrence County, OH","99","158.6"
"Licking County, OH","390","233.9"
"Logan County, OH","117","255.6"
"Lorain County, OH","954","316.4"
"Lucas County, OH","2,756","624.1"
"Madison County, OH","75","172.8"
"Mahoning County, OH","1,042","437.1"
"Marion County, OH","238","358.2"
"Medina County, OH","184","106.6"
"Meigs County, OH","36","151.7"
"Mercer County, OH","46","112.8"
"Miami County, OH","232","226.4"
"Monroe County, OH","15","102.9"
"Montgomery County, OH","2,825","526.8"
"Morgan County, OH","19","126.1"
"Morrow County, OH","43","123.5"
"Muskingum County, OH","246","285.4"
"Noble County, OH","11","75.2"
"Ottawa County, OH","57","137.7"
"Paulding County, OH","28","143.0"
"Perry County, OH","46","127.6"
"Pickaway County, OH","129","231.4"
"Pike County, OH","38","132.2"
"Portage County, OH","315","195.1"
"Preble County, OH","48","113.8"
"Putnam County, OH","56","162.5"
"Richland County, OH","552","444.5"
"Ross County, OH","203","259.9"
"Sandusky County, OH","165","271.1"
"Scioto County, OH","226","284.2"
"Seneca County, OH","129","227.8"
"Shelby County, OH","124","251.5"
"Stark County, OH","1,285","342.2"
"Summit County, OH","2,288","422.4"
"Trumbull County, OH","699","333.1"
"Tuscarawas County, OH","205","221.5"
"Union County, OH","147","280.4"
"Van Wert County, OH","55","191.9"
"Vinton County, OH","18","134.1"
"Warren County, OH","355","166.3"
"Washington County, OH","89","144.2"
"Wayne County, OH","195","170.4"
"Williams County, OH","34","90.6"
"Wood County, OH","349","277.1"
"Wyandot County, OH","43","190.4"
"Adair County, OK","67","294.8"
"Alfalfa County, OK","3","53.3"
"Atoka County, OK","46","324.8"
"Beaver County, OK","6","106.4"
"Beckham County, OK","53","240.3"
"Blaine County, OK","17","171.7"
"Bryan County, OK","145","340.2"
"Caddo County, OK","92","310.0"
"Canadian County, OK","179","153.9"
"Carter County, OK","173","362.0"
"Cherokee County, OK","175","371.4"
"Choctaw County, OK","79","518.8"
"Cimarron County, OK","1","40.7"
"Cleveland County, OK","607","236.3"
"Coal County, OK","16","271.5"
"Comanche County, OK","1,196","953.8"
"Cotton County, OK","16","259.2"
"Craig County, OK","51","338.6"
"Creek County, OK","213","303.4"
"Custer County, OK","63","229.2"
"Delaware County, OK","82","197.4"
"Dewey County, OK","7","145.1"
"Ellis County, OK","2","48.2"
"Garfield County, OK","231","380.2"
"Garvin County, OK","68","246.8"
"Grady County, OK","109","207.7"
"Grant County, OK","6","132.3"
"Greer County, OK","12","193.4"
"Harmon County, OK","7","240.0"
"Harper County, OK","2","54.1"
"Haskell County, OK","15","117.7"
"Hughes County, OK","35","249.6"
"Jackson County, OK","131","495.0"
"Jefferson County, OK","15","232.7"
"Johnston County, OK","27","245.7"
"Kay County, OK","164","353.2"
"Kingfisher County, OK","19","126.2"
"Kiowa County, OK","16","169.7"
"Latimer County, OK","33","296.3"
"Le Flore County, OK","119","235.8"
"Lincoln County, OK","92","268.1"
"Logan County, OK","177","420.8"
"Love County, OK","22","233.3"
"Mcclain County, OK","62","178.5"
"Mccurtain County, OK","156","470.2"
"Mcintosh County, OK","74","364.9"
"Major County, OK","12","159.8"
"Marshall County, OK","21","132.6"
"Mayes County, OK","109","264.0"
"Murray County, OK","27","199.9"
"Muskogee County, OK","326","458.5"
"Noble County, OK","15","129.7"
"Nowata County, OK","22","209.3"
"Okfuskee County, OK","23","188.2"
"Oklahoma County, OK","3,478","482.3"
"Okmulgee County, OK","196","488.6"
"Osage County, OK","96","202.4"
"Ottawa County, OK","136","427.1"
"Pawnee County, OK","41","247.1"
"Payne County, OK","365","471.3"
"Pittsburg County, OK","127","277.5"
"Pontotoc County, OK","121","321.8"
"Pottawatomie County, OK","310","445.1"
"Pushmataha County, OK","23","198.7"
"Roger Mills County, OK","8","219.7"
"Rogers County, OK","173","198.8"
"Seminole County, OK","83","326.1"
"Sequoyah County, OK","106","249.8"
"Stephens County, OK","138","306.0"
"Texas County, OK","36","173.1"
"Tillman County, OK","27","338.0"
"Tulsa County, OK","3,146","519.8"
"Wagoner County, OK","92","125.3"
"Washington County, OK","68","133.2"
"Washita County, OK","21","180.9"
"Woods County, OK","33","371.0"
"Woodward County, OK","40","200.2"
"Baker County, OR","23","142.8"
"Benton County, OR","247","288.7"
"Clackamas County, OR","952","252.6"
"Clatsop County, OR","113","304.7"
"Columbia County, OR","144","291.8"
"Coos County, OR","186","295.2"
"Crook County, OR","51","244.0"
"Curry County, OR","22","98.3"
"Deschutes County, OR","457","289.5"
"Douglas County, OR","253","235.0"
"Gilliam County, OR","3","160.3"
"Grant County, OR","14","187.7"
"Harney County, OR","16","215.9"
"Hood River County, OR","46","205.0"
"Jackson County, OR","523","257.1"
"Jefferson County, OR","114","525.6"
"Josephine County, OR","182","219.6"
"Klamath County, OR","182","274.4"
"Lake County, OR","16","203.0"
"Lane County, OR","1,275","362.3"
"Lincoln County, OR","75","163.1"
"Linn County, OR","358","306.3"
"Malheur County, OR","108","344.5"
"Marion County, OR","1,389","439.6"
"Morrow County, OR","29","258.8"
"Multnomah County, OR","3,309","448.8"
"Polk County, OR","233","308.3"
"Sherman County, OR","4","225.9"
"Tillamook County, OR","32","126.7"
"Umatilla County, OR","197","258.9"
"Union County, OR","78","303.0"
"Wallowa County, OR","8","113.9"
"Wasco County, OR","65","257.2"
"Washington County, OR","1,389","261.3"
"Wheeler County, OR","3","207.3"
"Yamhill County, OR","256","257.8"
"Adams County, PA","124","122.2"
"Allegheny County, PA","5,042","412.0"
"Armstrong County, PA","97","140.9"
"Beaver County, PA","514","301.3"
"Bedford County, PA","23","46.3"
"Berks County, PA","1,245","302.2"
"Blair County, PA","268","210.9"
"Bradford County, PA","99","158.1"
"Bucks County, PA","936","149.6"
"Butler County, PA","198","107.5"
"Cambria County, PA","226","157.5"
"Cameron County, PA","4","78.8"
"Carbon County, PA","67","102.7"
"Centre County, PA","369","239.2"
"Chester County, PA","897","179.4"
"Clarion County, PA","79","197.9"
"Clearfield County, PA","95","116.4"
"Clinton County, PA","67","170.7"
"Columbia County, PA","120","178.1"
"Crawford County, PA","156","175.9"
"Cumberland County, PA","385","163.2"
"Dauphin County, PA","1,540","574.1"
"Delaware County, PA","2,492","445.8"
"Elk County, PA","24","75.3"
"Erie County, PA","1,152","410.3"
"Fayette County, PA","278","203.7"
"Forest County, PA","12","155.8"
"Franklin County, PA","281","187.4"
"Fulton County, PA","13","87.4"
"Greene County, PA","69","178.7"
"Huntingdon County, PA","69","150.0"
"Indiana County, PA","206","231.9"
"Jefferson County, PA","43","95.1"
"Juniata County, PA","15","61.1"
"Lackawanna County, PA","401","186.9"
"Lancaster County, PA","1,314","252.5"
"Lawrence County, PA","251","275.9"
"Lebanon County, PA","325","243.1"
"Lehigh County, PA","1,261","360.1"
"Luzerne County, PA","710","221.2"
"Lycoming County, PA","369","317.5"
"Mckean County, PA","88","203.0"
"Mercer County, PA","308","264.1"
"Mifflin County, PA","111","237.9"
"Monroe County, PA","260","153.0"
"Montgomery County, PA","1,579","197.1"
"Montour County, PA","28","152.9"
"Northampton County, PA","674","226.1"
"Northumberland County, PA","165","174.9"
"Perry County, PA","66","143.5"
"Philadelphia County, PA","19,428","1271.2"
"Pike County, PA","51","89.0"
"Potter County, PA","24","137.4"
"Schuylkill County, PA","202","136.3"
"Snyder County, PA","47","118.3"
"Somerset County, PA","79","101.6"
"Sullivan County, PA","16","249.6"
"Susquehanna County, PA","38","87.6"
"Tioga County, PA","70","166.6"
"Union County, PA","56","124.5"
"Venango County, PA","84","152.8"
"Warren County, PA","47","112.6"
"Washington County, PA","465","223.7"
"Wayne County, PA","30","56.7"
"Westmoreland County, PA","502","137.5"
"Wyoming County, PA","30","106.2"
"York County, PA","1,234","283.3"
"Bristol County, RI","53","106.3"
"Kent County, RI","274","165.0"
"Newport County, RI","129","155.2"
"Providence County, RI","2,828","451.0"
"Washington County, RI","191","150.3"
"Abbeville County, SC","132","521.0"
"Aiken County, SC","762","474.6"
"Allendale County, SC","144","1392.1"
"Anderson County, SC","926","494.5"
"Bamberg County, SC","143","895.5"
"Barnwell County, SC","148","654.6"
"Beaufort County, SC","900","552.4"
"Berkeley County, SC","713","398.5"
"Calhoun County, SC","81","536.2"
"Charleston County, SC","2,507","714.1"
"Cherokee County, SC","335","603.3"
"Chester County, SC","250","754.8"
"Chesterfield County, SC","233","499.8"
"Clarendon County, SC","248","709.7"
"Colleton County, SC","256","657.9"
"Darlington County, SC","535","779.9"
"Dillon County, SC","301","937.6"
"Dorchester County, SC","741","538.9"
"Edgefield County, SC","92","341.3"
"Fairfield County, SC","169","708.9"
"Florence County, SC","1,020","744.1"
"Georgetown County, SC","317","527.1"
"Greenville County, SC","1,892","417.9"
"Greenwood County, SC","529","758.6"
"Hampton County, SC","145","688.8"
"Horry County, SC","1,174","434.0"
"Jasper County, SC","160","642.1"
"Kershaw County, SC","334","541.5"
"Lancaster County, SC","305","396.3"
"Laurens County, SC","369","554.8"
"Lee County, SC","134","697.7"
"Lexington County, SC","978","371.3"
"Mccormick County, SC","58","567.2"
"Marion County, SC","378","1146.9"
"Marlboro County, SC","224","775.2"
"Newberry County, SC","375","997.9"
"Oconee County, SC","222","298.6"
"Orangeburg County, SC","1,016","1100.9"
"Pickens County, SC","347","291.1"
"Richland County, SC","3,217","833.9"
"Saluda County, SC","99","497.5"
"Spartanburg County, SC","1,567","550.3"
"Sumter County, SC","855","794.8"
"Union County, SC","195","674.6"
"Williamsburg County, SC","233","678.5"
"York County, SC","758","334.0"
"Aurora County, SD","1","37.0"
"Beadle County, SD","73","419.0"
"Bennett County, SD","18","522.6"
"Bon Homme County, SD","12","170.1"
"Brookings County, SD","85","265.5"
"Brown County, SD","159","433.8"
"Brule County, SD","18","340.6"
"Buffalo County, SD","25","1294.7"
"Butte County, SD","20","197.4"
"Campbell County, SD","0","0.0"
"Charles Mix County, SD","47","514.4"
"Clark County, SD","0","0.0"
"Clay County, SD","41","296.3"
"Codington County, SD","100","367.3"
"Corson County, SD","60","1474.9"
"Custer County, SD","35","423.2"
"Davison County, SD","68","348.6"
"Day County, SD","10","174.9"
"Deuel County, SD","4","92.0"
"Dewey County, SD","119","2234.3"
"Douglas County, SD","5","167.4"
"Edmunds County, SD","3","73.7"
"Fall River County, SD","8","112.5"
"Faulk County, SD","3","126.8"
"Grant County, SD","5","68.1"
"Gregory County, SD","7","164.2"
"Haakon County, SD","2","104.0"
"Hamlin County, SD","6","101.3"
"Hand County, SD","1","29.1"
"Hanson County, SD","2","60.0"
"Harding County, SD","0","0.0"
"Hughes County, SD","60","351.7"
"Hutchinson County, SD","3","40.9"
"Hyde County, SD","2","141.1"
"Jackson County, SD","15","492.3"
"Jerauld County, SD","2","96.0"
"Jones County, SD","0","0.0"
"Kingsbury County, SD","3","58.4"
"Lake County, SD","18","159.5"
